time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:32:16.652000000,Add Order,1580394736652000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:16.716000000,Add Order,1580394736716000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:17.254000000,Add Order,1580394737254000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:17.637000000,Add Order,1580394737637000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:17.648000000,Add Order,1580394737648000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:17.743000000,Add Order,1580394737743000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:23.818000000,Add Order,1580394743818000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:23.925000000,Add Order,1580394743925000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:23.987000000,Add Order,1580394743987000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:24.445000000,Add Order,1580394744445000000,A,493497,S,5600.0,25.27,252700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:24.485000000,Add Order,1580394744485000000,A,493497,S,5600.0,25.23,252300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:24.572000000,Add Order,1580394744572000000,A,493497,S,5600.0,25.27,252700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:25.042000000,Add Order,1580394745042000000,A,493497,S,5600.0,25.23,252300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:29.203000000,Add Order,1580394749203000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:29.209000000,Add Order,1580394749209000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:29.349000000,Add Order,1580394749349000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:29.672000000,Add Order,1580394749672000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:29.933000000,Add Order,1580394749933000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:29.963000000,Add Order,1580394749963000000,A,493505,S,5600.0,25.26,252600.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:29.979000000,Add Order,1580394749979000000,A,493505,S,5600.0,25.22,252200.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.590000000,Add Order,1580394750590000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.592000000,Add Order,1580394750592000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.692000000,Add Order,1580394750692000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.695000000,Add Order,1580394750695000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.704000000,Add Order,1580394750704000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.711000000,Add Order,1580394750711000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
