time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:33:01.012000000,Add Order,1580394781012000000,A,1199417,S,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:03.164000000,Add Order,1580394783164000000,A,1216066,B,1500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:03.959000000,Add Order,1580394783959000000,A,1220271,B,1500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:04.502000000,Add Order,1580394784502000000,A,1223837,B,1500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:14.419000000,Add Order,1580394794419000000,A,1272775,S,1500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:15.271000000,Order Execution,1580394795271000000,E,1272775,,,,,,1.0,1500.0,3012325.0,1278116.0,,80.0,,,,,,,,,
2020-01-30 09:33:20.485000000,Add Order,1580394800485000000,A,1306400,B,1500.0,25.17,251700.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:20.561000000,Add Order,1580394800561000000,A,1306400,B,1500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:30.845000000,Add Order,1580394810845000000,A,1365000,B,1500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:30.851000000,Add Order,1580394810851000000,A,1365347,B,1500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:33.131000000,Add Order,1580394813131000000,A,1377730,S,7000.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:36.849000000,Add Order,1580394816849000000,A,1394664,S,7000.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:36.851000000,Add Order,1580394816851000000,A,1365000,B,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:36.851000000,Add Order,1580394816851000000,A,1365347,B,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:38.105000000,Add Order,1580394818105000000,A,1404174,S,7000.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:38.993000000,Order Execution,1580394818993000000,E,1365000,,,,,,1.0,1500.0,3013557.0,1410095.0,,1.0,,,,,,,,,
2020-01-30 09:33:38.993000000,Order Execution,1580394818993000000,E,1365347,,,,,,1.0,1500.0,3013558.0,1410095.0,,1.0,,,,,,,,,
